game_id,round_id,action_type,active_player,bet_type,camel,camel_c_0_location,camel_c_0_stack_location,camel_c_0_yet_to_move,camel_c_1_location,camel_c_1_stack_location,camel_c_1_yet_to_move,camel_c_2_location,camel_c_2_stack_location,camel_c_2_yet_to_move,camel_c_3_location,camel_c_3_stack_location,camel_c_3_yet_to_move,camel_c_4_location,camel_c_4_stack_location,camel_c_4_yet_to_move,distance,player_0_coins,player_0_trap_location,player_0_trap_type,player_1_coins,player_2_coins,player_2_trap_location,player_2_trap_type,player_3_coins,trap_location,trap_type
0,35,round_winner_bet,2.0,,c_0,7,1,True,4,0,True,7,0,True,5,0,True,5,1,True,,3,10.0,1.0,11,17,,,11,,
0,36,round_winner_bet,3.0,,c_0,7,1,True,4,0,True,7,0,True,5,0,True,5,1,True,,3,10.0,1.0,11,17,,,11,,
0,37,move_trap,0.0,,,7,1,True,4,0,True,7,0,True,5,0,True,5,1,True,,3,1.0,-1.0,11,17,,,11,1.0,-1.0
0,38,move_camel,1.0,,c_3,7,1,True,4,0,True,7,0,True,6,0,False,6,1,True,1.0,3,1.0,-1.0,12,17,,,11,,
0,39,game_bet,2.0,lose,c_3,7,1,True,4,0,True,7,0,True,6,0,False,6,1,True,,3,1.0,-1.0,12,17,,,11,,
0,40,round_winner_bet,3.0,,c_2,7,1,True,4,0,True,7,0,True,6,0,False,6,1,True,,3,1.0,-1.0,12,17,,,11,,
0,41,round_winner_bet,0.0,,c_1,7,1,True,4,0,True,7,0,True,6,0,False,6,1,True,,3,1.0,-1.0,12,17,,,11,,
0,42,move_camel,1.0,,c_4,7,1,True,4,0,True,7,0,True,6,0,False,8,0,False,2.0,3,1.0,-1.0,13,17,,,11,,
0,43,round_winner_bet,2.0,,c_0,7,1,True,4,0,True,7,0,True,6,0,False,8,0,False,,3,1.0,-1.0,13,17,,,11,,
0,44,round_winner_bet,3.0,,c_2,7,1,True,4,0,True,7,0,True,6,0,False,8,0,False,,3,1.0,-1.0,13,17,,,11,,
0,45,move_trap,0.0,,,7,1,True,4,0,True,7,0,True,6,0,False,8,0,False,,3,12.0,1.0,13,17,,,11,12.0,1.0
0,46,move_camel,1.0,,c_0,10,0,False,4,0,True,7,0,True,6,0,False,8,0,False,3.0,3,12.0,1.0,14,17,,,11,,
0,47,round_winner_bet,2.0,,c_2,10,0,False,4,0,True,7,0,True,6,0,False,8,0,False,,3,12.0,1.0,14,17,,,11,,
0,48,round_winner_bet,3.0,,c_1,10,0,False,4,0,True,7,0,True,6,0,False,8,0,False,,3,12.0,1.0,14,17,,,11,,
0,49,move_trap,0.0,,,10,0,False,4,0,True,7,0,True,6,0,False,8,0,False,,3,5.0,-1.0,14,17,,,11,5.0,-1.0
0,50,move_camel,1.0,,c_2,10,0,False,4,0,True,8,1,False,6,0,False,8,0,False,1.0,3,5.0,-1.0,15,17,,,11,,
0,51,game_bet,2.0,win,c_2,10,0,False,4,0,True,8,1,False,6,0,False,8,0,False,,3,5.0,-1.0,15,17,,,11,,
0,52,round_winner_bet,3.0,,c_1,10,0,False,4,0,True,8,1,False,6,0,False,8,0,False,,3,5.0,-1.0,15,17,,,11,,
0,53,move_trap,0.0,,,10,0,False,4,0,True,8,1,False,6,0,False,8,0,False,,3,9.0,-1.0,15,17,,,11,9.0,-1.0
0,54,move_camel,1.0,,c_1,10,0,True,6,1,True,8,1,True,6,0,True,8,0,True,2.0,2,9.0,-1.0,16,25,,,14,,
0,55,round_winner_bet,2.0,,c_0,10,0,True,6,1,True,8,1,True,6,0,True,8,0,True,,2,9.0,-1.0,16,25,,,14,,
0,56,round_winner_bet,3.0,,c_0,10,0,True,6,1,True,8,1,True,6,0,True,8,0,True,,2,9.0,-1.0,16,25,,,14,,
0,57,round_winner_bet,0.0,,c_2,10,0,True,6,1,True,8,1,True,6,0,True,8,0,True,,2,9.0,-1.0,16,25,,,14,,
0,58,move_camel,1.0,,c_3,10,0,True,8,1,True,8,3,True,8,0,False,8,2,True,2.0,3,9.0,-1.0,17,25,,,14,,
0,59,move_trap,2.0,,,10,0,True,8,1,True,8,3,True,8,0,False,8,2,True,,3,9.0,-1.0,17,25,12.0,1.0,14,12.0,1.0
0,60,round_winner_bet,3.0,,c_4,10,0,True,8,1,True,8,3,True,8,0,False,8,2,True,,3,9.0,-1.0,17,25,12.0,1.0,14,,
0,61,move_trap,0.0,,,10,0,True,8,1,True,8,3,True,8,0,False,8,2,True,,3,1.0,-1.0,17,25,12.0,1.0,14,1.0,-1.0
0,62,move_camel,1.0,,c_4,10,0,True,8,1,True,9,1,True,8,0,False,9,0,False,1.0,3,1.0,-1.0,18,25,12.0,1.0,14,,
0,63,round_winner_bet,2.0,,c_0,10,0,True,8,1,True,9,1,True,8,0,False,9,0,False,,3,1.0,-1.0,18,25,12.0,1.0,14,,
0,64,round_winner_bet,3.0,,c_2,10,0,True,8,1,True,9,1,True,8,0,False,9,0,False,,3,1.0,-1.0,18,25,12.0,1.0,14,,
0,65,move_trap,0.0,,,10,0,True,8,1,True,9,1,True,8,0,False,9,0,False,,3,6.0,-1.0,18,25,12.0,1.0,14,6.0,-1.0
0,66,move_camel,1.0,,c_2,10,0,True,8,1,True,11,0,False,8,0,False,9,0,False,2.0,3,6.0,-1.0,19,25,12.0,1.0,14,,
0,67,round_winner_bet,2.0,,c_1,10,0,True,8,1,True,11,0,False,8,0,False,9,0,False,,3,6.0,-1.0,19,25,12.0,1.0,14,,
0,68,round_winner_bet,3.0,,c_1,10,0,True,8,1,True,11,0,False,8,0,False,9,0,False,,3,6.0,-1.0,19,25,12.0,1.0,14,,
0,69,round_winner_bet,0.0,,c_3,10,0,True,8,1,True,11,0,False,8,0,False,9,0,False,,3,6.0,-1.0,19,25,12.0,1.0,14,,
0,70,move_camel,1.0,,c_1,10,0,True,11,1,False,11,0,False,8,0,False,9,0,False,3.0,3,6.0,-1.0,20,25,12.0,1.0,14,,
0,71,round_winner_bet,2.0,,c_1,10,0,True,11,1,False,11,0,False,8,0,False,9,0,False,,3,6.0,-1.0,20,25,12.0,1.0,14,,
0,72,round_winner_bet,3.0,,c_2,10,0,True,11,1,False,11,0,False,8,0,False,9,0,False,,3,6.0,-1.0,20,25,12.0,1.0,14,,
0,73,move_trap,0.0,,,10,0,True,11,1,False,11,0,False,8,0,False,9,0,False,,3,5.0,1.0,20,25,12.0,1.0,14,5.0,1.0
0,74,move_camel,1.0,,c_0,13,0,True,11,1,True,11,0,True,8,0,True,9,0,True,3.0,1,5.0,1.0,21,34,12.0,1.0,15,,
0,75,round_winner_bet,2.0,,c_0,13,0,True,11,1,True,11,0,True,8,0,True,9,0,True,,1,5.0,1.0,21,34,12.0,1.0,15,,
0,76,round_winner_bet,3.0,,c_0,13,0,True,11,1,True,11,0,True,8,0,True,9,0,True,,1,5.0,1.0,21,34,12.0,1.0,15,,
0,77,move_trap,0.0,,,13,0,True,11,1,True,11,0,True,8,0,True,9,0,True,,1,1.0,1.0,21,34,12.0,1.0,15,1.0,1.0
0,78,move_camel,1.0,,c_4,13,0,True,11,1,True,11,0,True,8,0,True,11,2,False,2.0,1,1.0,1.0,22,34,12.0,1.0,15,,
0,79,move_trap,2.0,,,13,0,True,11,1,True,11,0,True,8,0,True,11,2,False,,1,1.0,1.0,22,34,15.0,1.0,15,15.0,1.0
0,80,round_winner_bet,3.0,,c_4,13,0,True,11,1,True,11,0,True,8,0,True,11,2,False,,1,1.0,1.0,22,34,15.0,1.0,15,,
0,81,round_winner_bet,0.0,,c_1,13,0,True,11,1,True,11,0,True,8,0,True,11,2,False,,1,1.0,1.0,22,34,15.0,1.0,15,,
0,82,move_camel,1.0,,c_0,14,0,False,11,1,True,11,0,True,8,0,True,11,2,False,1.0,1,1.0,1.0,23,34,15.0,1.0,15,,
0,83,game_bet,2.0,win,c_4,14,0,False,11,1,True,11,0,True,8,0,True,11,2,False,,1,1.0,1.0,23,34,15.0,1.0,15,,
0,84,round_winner_bet,3.0,,c_4,14,0,False,11,1,True,11,0,True,8,0,True,11,2,False,,1,1.0,1.0,23,34,15.0,1.0,15,,
0,85,move_trap,0.0,,,14,0,False,11,1,True,11,0,True,8,0,True,11,2,False,,1,13.0,1.0,23,34,15.0,1.0,15,13.0,1.0
0,86,move_camel,1.0,,c_2,14,0,False,12,1,True,12,0,False,8,0,True,12,2,False,1.0,1,13.0,1.0,24,34,15.0,1.0,15,,
0,87,round_winner_bet,2.0,,c_4,14,0,False,12,1,True,12,0,False,8,0,True,12,2,False,,1,13.0,1.0,24,34,15.0,1.0,15,,
0,88,round_winner_bet,3.0,,c_1,14,0,False,12,1,True,12,0,False,8,0,True,12,2,False,,1,13.0,1.0,24,34,15.0,1.0,15,,
0,89,round_winner_bet,0.0,,c_3,14,0,False,12,1,True,12,0,False,8,0,True,12,2,False,,1,13.0,1.0,24,34,15.0,1.0,15,,
0,90,move_camel,1.0,,c_1,14,0,True,16,0,True,12,0,True,8,0,True,16,1,True,4.0,1,13.0,1.0,25,49,15.0,1.0,23,,
1,0,,,,,1,1,True,0,0,True,1,0,True,2,0,True,2,1,True,,2,,,2,2,,,2,,
1,1,game_bet,0.0,win,c_3,1,1,True,0,0,True,1,0,True,2,0,True,2,1,True,,2,,,2,2,,,2,,
1,2,move_camel,1.0,,c_4,1,1,True,0,0,True,1,0,True,2,0,True,5,0,False,3.0,2,,,3,2,,,2,,
1,3,round_winner_bet,2.0,,c_4,1,1,True,0,0,True,1,0,True,2,0,True,5,0,False,,2,,,3,2,,,2,,
1,4,round_winner_bet,3.0,,c_4,1,1,True,0,0,True,1,0,True,2,0,True,5,0,False,,2,,,3,2,,,2,,
1,5,move_trap,0.0,,,1,1,True,0,0,True,1,0,True,2,0,True,5,0,False,,2,9.0,-1.0,3,2,,,2,9.0,-1.0
1,6,move_camel,1.0,,c_1,1,1,True,1,2,False,1,0,True,2,0,True,5,0,False,1.0,2,9.0,-1.0,4,2,,,2,,
1,7,move_trap,2.0,,,1,1,True,1,2,False,1,0,True,2,0,True,5,0,False,,2,9.0,-1.0,4,2,4.0,-1.0,2,4.0,-1.0
1,8,round_winner_bet,3.0,,c_1,1,1,True,1,2,False,1,0,True,2,0,True,5,0,False,,2,9.0,-1.0,4,2,4.0,-1.0,2,,
1,9,move_trap,0.0,,,1,1,True,1,2,False,1,0,True,2,0,True,5,0,False,,2,10.0,-1.0,4,2,4.0,-1.0,2,10.0,-1.0
1,10,move_camel,1.0,,c_2,3,1,True,3,2,False,3,0,False,2,0,True,5,0,False,2.0,2,10.0,-1.0,5,3,4.0,-1.0,2,,
1,11,move_trap,2.0,,,3,1,True,3,2,False,3,0,False,2,0,True,5,0,False,,2,10.0,-1.0,5,3,6.0,-1.0,2,6.0,-1.0
1,12,round_winner_bet,3.0,,c_3,3,1,True,3,2,False,3,0,False,2,0,True,5,0,False,,2,10.0,-1.0,5,3,6.0,-1.0,2,,
1,13,move_trap,0.0,,,3,1,True,3,2,False,3,0,False,2,0,True,5,0,False,,2,13.0,1.0,5,3,6.0,-1.0,2,13.0,1.0
1,14,move_camel,1.0,,c_3,3,1,True,3,2,False,3,0,False,4,0,False,5,0,False,2.0,2,13.0,1.0,6,3,6.0,-1.0,2,,
1,15,round_winner_bet,2.0,,c_1,3,1,True,3,2,False,3,0,False,4,0,False,5,0,False,,2,13.0,1.0,6,3,6.0,-1.0,2,,
1,16,round_winner_bet,3.0,,c_1,3,1,True,3,2,False,3,0,False,4,0,False,5,0,False,,2,13.0,1.0,6,3,6.0,-1.0,2,,
1,17,move_trap,0.0,,,3,1,True,3,2,False,3,0,False,4,0,False,5,0,False,,2,15.0,1.0,6,3,6.0,-1.0,2,15.0,1.0
1,18,move_camel,1.0,,c_0,5,0,True,5,1,True,3,0,True,4,0,True,5,2,True,2.0,2,15.0,1.0,7,10,6.0,-1.0,6,,
1,19,round_winner_bet,2.0,,c_4,5,0,True,5,1,True,3,0,True,4,0,True,5,2,True,,2,15.0,1.0,7,10,6.0,-1.0,6,,
1,20,round_winner_bet,3.0,,c_4,5,0,True,5,1,True,3,0,True,4,0,True,5,2,True,,2,15.0,1.0,7,10,6.0,-1.0,6,,
1,21,move_trap,0.0,,,5,0,True,5,1,True,3,0,True,4,0,True,5,2,True,,2,8.0,-1.0,7,10,6.0,-1.0,6,8.0,-1.0
1,22,move_camel,1.0,,c_3,5,0,True,5,1,True,3,0,True,5,3,False,5,2,True,1.0,2,8.0,-1.0,8,10,6.0,-1.0,6,,
1,23,game_bet,2.0,lose,c_2,5,0,True,5,1,True,3,0,True,5,3,False,5,2,True,,2,8.0,-1.0,8,10,6.0,-1.0,6,,
1,24,round_winner_bet,3.0,,c_3,5,0,True,5,1,True,3,0,True,5,3,False,5,2,True,,2,8.0,-1.0,8,10,6.0,-1.0,6,,
1,25,move_trap,0.0,,,5,0,True,5,1,True,3,0,True,5,3,False,5,2,True,,2,14.0,1.0,8,10,6.0,-1.0,6,14.0,1.0
1,26,move_camel,1.0,,c_1,5,0,True,8,0,False,3,0,True,8,2,False,8,1,True,3.0,2,14.0,1.0,9,10,6.0,-1.0,6,,
1,27,round_winner_bet,2.0,,c_3,5,0,True,8,0,False,3,0,True,8,2,False,8,1,True,,2,14.0,1.0,9,10,6.0,-1.0,6,,
1,28,round_winner_bet,3.0,,c_3,5,0,True,8,0,False,3,0,True,8,2,False,8,1,True,,2,14.0,1.0,9,10,6.0,-1.0,6,,
1,29,move_trap,0.0,,,5,0,True,8,0,False,3,0,True,8,2,False,8,1,True,,2,2.0,1.0,9,10,6.0,-1.0,6,2.0,1.0
1,30,move_camel,1.0,,c_2,5,0,True,8,0,False,5,1,False,8,2,False,8,1,True,2.0,2,2.0,1.0,10,10,6.0,-1.0,6,,
1,31,game_bet,2.0,win,c_3,5,0,True,8,0,False,5,1,False,8,2,False,8,1,True,,2,2.0,1.0,10,10,6.0,-1.0,6,,
1,32,round_winner_bet,3.0,,c_4,5,0,True,8,0,False,5,1,False,8,2,False,8,1,True,,2,2.0,1.0,10,10,6.0,-1.0,6,,
1,33,move_trap,0.0,,,5,0,True,8,0,False,5,1,False,8,2,False,8,1,True,,2,12.0,1.0,10,10,6.0,-1.0,6,12.0,1.0
1,34,move_camel,1.0,,c_0,8,3,False,8,0,False,8,4,False,8,2,False,8,1,True,3.0,2,12.0,1.0,11,10,6.0,-1.0,6,,
1,35,round_winner_bet,2.0,,c_2,8,3,False,8,0,False,8,4,False,8,2,False,8,1,True,,2,12.0,1.0,11,10,6.0,-1.0,6,,
1,36,round_winner_bet,3.0,,c_2,8,3,False,8,0,False,8,4,False,8,2,False,8,1,True,,2,12.0,1.0,11,10,6.0,-1.0,6,,
1,37,move_trap,0.0,,,8,3,False,8,0,False,8,4,False,8,2,False,8,1,True,,2,10.0,-1.0,11,10,6.0,-1.0,6,10.0,-1.0
1,38,move_camel,1.0,,c_4,9,2,True,8,0,True,9,3,True,9,1,True,9,0,True,1.0,3,10.0,-1.0,12,13,6.0,-1.0,5,,
1,39,round_winner_bet,2.0,,c_2,9,2,True,8,0,True,9,3,True,9,1,True,9,0,True,,3,10.0,-1.0,12,13,6.0,-1.0,5,,
1,40,round_winner_bet,3.0,,c_2,9,2,True,8,0,True,9,3,True,9,1,True,9,0,True,,3,10.0,-1.0,12,13,6.0,-1.0,5,,
1,41,move_trap,0.0,,,9,2,True,8,0,True,9,3,True,9,1,True,9,0,True,,3,14.0,1.0,12,13,6.0,-1.0,5,14.0,1.0
1,42,move_camel,1.0,,c_1,9,2,True,11,0,False,9,3,True,9,1,True,9,0,True,3.0,3,14.0,1.0,13,13,6.0,-1.0,5,,
1,43,game_bet,2.0,lose,c_1,9,2,True,11,0,False,9,3,True,9,1,True,9,0,True,,3,14.0,1.0,13,13,6.0,-1.0,5,,
1,44,round_winner_bet,3.0,,c_0,9,2,True,11,0,False,9,3,True,9,1,True,9,0,True,,3,14.0,1.0,13,13,6.0,-1.0,5,,
1,45,move_trap,0.0,,,9,2,True,11,0,False,9,3,True,9,1,True,9,0,True,,3,8.0,-1.0,13,13,6.0,-1.0,5,8.0,-1.0
1,46,move_camel,1.0,,c_3,12,1,True,11,0,False,12,2,True,12,0,False,9,0,True,3.0,3,8.0,-1.0,14,13,6.0,-1.0,5,,
1,47,round_winner_bet,2.0,,c_2,12,1,True,11,0,False,12,2,True,12,0,False,9,0,True,,3,8.0,-1.0,14,13,6.0,-1.0,5,,
1,48,round_winner_bet,3.0,,c_0,12,1,True,11,0,False,12,2,True,12,0,False,9,0,True,,3,8.0,-1.0,14,13,6.0,-1.0,5,,
1,49,move_trap,0.0,,,12,1,True,11,0,False,12,2,True,12,0,False,9,0,True,,3,14.0,1.0,14,13,6.0,-1.0,5,14.0,1.0
1,50,move_camel,1.0,,c_2,12,1,True,11,0,False,15,0,False,12,0,False,9,0,True,3.0,4,14.0,1.0,15,13,6.0,-1.0,5,,
1,51,game_bet,2.0,win,c_0,12,1,True,11,0,False,15,0,False,12,0,False,9,0,True,,4,14.0,1.0,15,13,6.0,-1.0,5,,
1,52,round_winner_bet,3.0,,c_0,12,1,True,11,0,False,15,0,False,12,0,False,9,0,True,,4,14.0,1.0,15,13,6.0,-1.0,5,,
1,53,move_camel,0.0,,c_0,13,0,False,11,0,False,15,0,False,12,0,False,9,0,True,1.0,5,14.0,1.0,15,13,6.0,-1.0,5,,
1,54,move_camel,1.0,,c_4,13,0,True,11,0,True,15,0,True,12,0,True,12,1,True,3.0,5,14.0,1.0,16,20,6.0,-1.0,11,,
1,55,round_winner_bet,2.0,,c_2,13,0,True,11,0,True,15,0,True,12,0,True,12,1,True,,5,14.0,1.0,16,20,6.0,-1.0,11,,
1,56,round_winner_bet,3.0,,c_2,13,0,True,11,0,True,15,0,True,12,0,True,12,1,True,,5,14.0,1.0,16,20,6.0,-1.0,11,,
1,57,move_camel,0.0,,c_0,15,1,False,11,0,True,15,0,True,12,0,True,12,1,True,2.0,6,14.0,1.0,16,20,6.0,-1.0,11,,
1,58,move_camel,1.0,,c_3,15,1,False,11,0,True,15,0,True,15,2,False,15,3,True,3.0,6,14.0,1.0,17,20,6.0,-1.0,11,,
1,59,game_bet,2.0,win,c_4,15,1,False,11,0,True,15,0,True,15,2,False,15,3,True,,6,14.0,1.0,17,20,6.0,-1.0,11,,
1,60,round_winner_bet,3.0,,c_4,15,1,False,11,0,True,15,0,True,15,2,False,15,3,True,,6,14.0,1.0,17,20,6.0,-1.0,11,,
1,61,move_trap,0.0,,,15,1,False,11,0,True,15,0,True,15,2,False,15,3,True,,6,3.0,1.0,17,20,6.0,-1.0,11,3.0,1.0
1,62,move_camel,1.0,,c_1,15,1,False,13,0,False,15,0,True,15,2,False,15,3,True,2.0,6,3.0,1.0,18,20,6.0,-1.0,11,,
1,63,round_winner_bet,2.0,,c_4,15,1,False,13,0,False,15,0,True,15,2,False,15,3,True,,6,3.0,1.0,18,20,6.0,-1.0,11,,
1,64,round_winner_bet,3.0,,c_4,15,1,False,13,0,False,15,0,True,15,2,False,15,3,True,,6,3.0,1.0,18,20,6.0,-1.0,11,,
1,65,move_trap,0.0,,,15,1,False,13,0,False,15,0,True,15,2,False,15,3,True,,6,14.0,1.0,18,20,6.0,-1.0,11,14.0,1.0
1,66,move_camel,1.0,,c_4,15,1,True,13,0,True,15,0,True,15,2,True,18,0,True,3.0,6,14.0,1.0,19,35,6.0,-1.0,17,,
2,0,,,,,1,0,True,2,2,True,2,1,True,2,0,True,0,0,True,,2,,,2,2,,,2,,
2,1,move_trap,0.0,,,1,0,True,2,2,True,2,1,True,2,0,True,0,0,True,,2,3.0,1.0,2,2,,,2,3.0,1.0
2,2,move_camel,1.0,,c_0,4,0,False,2,2,True,2,1,True,2,0,True,0,0,True,3.0,3,3.0,1.0,3,2,,,2,,
2,3,round_winner_bet,2.0,,c_1,4,0,False,2,2,True,2,1,True,2,0,True,0,0,True,,3,3.0,1.0,3,2,,,2,,
2,4,round_winner_bet,3.0,,c_2,4,0,False,2,2,True,2,1,True,2,0,True,0,0,True,,3,3.0,1.0,3,2,,,2,,
2,5,round_winner_bet,0.0,,c_1,4,0,False,2,2,True,2,1,True,2,0,True,0,0,True,,3,3.0,1.0,3,2,,,2,,
2,6,move_camel,1.0,,c_1,4,0,False,4,1,False,2,1,True,2,0,True,0,0,True,2.0,3,3.0,1.0,4,2,,,2,,
2,7,round_winner_bet,2.0,,c_3,4,0,False,4,1,False,2,1,True,2,0,True,0,0,True,,3,3.0,1.0,4,2,,,2,,
2,8,round_winner_bet,3.0,,c_2,4,0,False,4,1,False,2,1,True,2,0,True,0,0,True,,3,3.0,1.0,4,2,,,2,,
2,9,game_bet,0.0,win,c_4,4,0,False,4,1,False,2,1,True,2,0,True,0,0,True,,3,3.0,1.0,4,2,,,2,,
2,10,move_camel,1.0,,c_3,4,0,False,4,1,False,5,1,True,5,0,False,0,0,True,3.0,3,3.0,1.0,5,2,,,2,,
2,11,round_winner_bet,2.0,,c_2,4,0,False,4,1,False,5,1,True,5,0,False,0,0,True,,3,3.0,1.0,5,2,,,2,,
2,12,round_winner_bet,3.0,,c_3,4,0,False,4,1,False,5,1,True,5,0,False,0,0,True,,3,3.0,1.0,5,2,,,2,,
2,13,move_trap,0.0,,,4,0,False,4,1,False,5,1,True,5,0,False,0,0,True,,3,14.0,1.0,5,2,,,2,14.0,1.0
2,14,move_camel,1.0,,c_4,4,0,False,4,1,False,5,1,True,5,0,False,1,0,False,1.0,3,14.0,1.0,6,2,,,2,,
2,15,game_bet,2.0,lose,c_4,4,0,False,4,1,False,5,1,True,5,0,False,1,0,False,,3,14.0,1.0,6,2,,,2,,
2,16,round_winner_bet,3.0,,c_3,4,0,False,4,1,False,5,1,True,5,0,False,1,0,False,,3,14.0,1.0,6,2,,,2,,
2,17,move_trap,0.0,,,4,0,False,4,1,False,5,1,True,5,0,False,1,0,False,,3,11.0,1.0,6,2,,,2,11.0,1.0
2,18,move_camel,1.0,,c_2,4,0,True,4,1,True,6,0,True,5,0,True,1,0,True,1.0,2,11.0,1.0,7,4,,,12,,
2,19,round_winner_bet,2.0,,c_2,4,0,True,4,1,True,6,0,True,5,0,True,1,0,True,,2,11.0,1.0,7,4,,,12,,
