round_id,camel_c_0_location,camel_c_0_stack_location,camel_c_0_yet_to_move,camel_c_1_location,camel_c_1_stack_location,camel_c_1_yet_to_move,camel_c_2_location,camel_c_2_stack_location,camel_c_2_yet_to_move,camel_c_3_location,camel_c_3_stack_location,camel_c_3_yet_to_move,camel_c_4_location,camel_c_4_stack_location,camel_c_4_yet_to_move,player_0_coins,player_1_coins,player_2_coins,player_3_coins,active_player,action_type,camel,distance,trap_type,trap_location,player_3_trap_location,player_3_trap_type,player_2_trap_location,player_2_trap_type,bet_type,player_1_trap_location,player_1_trap_type,game_id,player_0_name,player_0_final,player_1_name,player_1_final,player_2_name,player_2_final,player_3_name,player_3_final,winners
25,5,0,False,5,1,True,7,1,False,7,0,False,7,2,False,9,10,6,4,0.0,move_camel,c_0,2.0,,,8.0,-1.0,6.0,-1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
26,5,0,False,5,1,True,7,1,False,7,0,False,7,2,False,9,10,6,4,1.0,game_bet,c_0,,,,8.0,-1.0,6.0,-1.0,lose,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
27,5,0,False,5,1,True,7,1,False,7,0,False,7,2,False,9,10,6,4,2.0,game_bet,c_0,,,,8.0,-1.0,6.0,-1.0,lose,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
28,5,0,False,5,1,True,7,1,False,7,0,False,7,2,False,9,10,6,4,3.0,game_bet,c_0,,,,8.0,-1.0,6.0,-1.0,lose,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
29,5,1,True,5,0,True,7,1,True,7,0,True,7,2,True,10,11,12,8,0.0,move_camel,c_1,0.0,,,8.0,-1.0,6.0,-1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
30,5,1,True,5,0,True,7,1,True,7,0,True,7,2,True,10,11,12,8,1.0,round_winner_bet,c_4,,,,8.0,-1.0,6.0,-1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
31,5,1,True,5,0,True,7,1,True,7,0,True,7,2,True,10,11,12,8,2.0,game_bet,c_1,,,,8.0,-1.0,6.0,-1.0,lose,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
32,5,1,True,5,0,True,7,1,True,7,0,True,7,2,True,10,11,12,8,3.0,game_bet,c_1,,,,8.0,-1.0,6.0,-1.0,lose,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
33,5,1,True,5,0,True,7,1,True,7,0,True,10,0,False,11,11,12,8,0.0,move_camel,c_4,3.0,,,8.0,-1.0,6.0,-1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
34,5,1,True,5,0,True,7,1,True,7,0,True,10,0,False,11,11,12,8,1.0,game_bet,c_1,,,,8.0,-1.0,6.0,-1.0,lose,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
35,5,1,True,5,0,True,7,1,True,7,0,True,10,0,False,11,11,12,8,2.0,round_winner_bet,c_2,,,,8.0,-1.0,6.0,-1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
36,5,1,True,5,0,True,7,1,True,7,0,True,10,0,False,11,11,12,8,3.0,round_winner_bet,c_2,,,,8.0,-1.0,6.0,-1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
37,7,0,False,5,0,True,7,2,True,7,1,True,10,0,False,12,11,12,9,0.0,move_camel,c_0,2.0,,,8.0,-1.0,6.0,-1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
38,7,0,False,5,0,True,7,2,True,7,1,True,10,0,False,12,11,12,9,1.0,round_winner_bet,c_4,,,,8.0,-1.0,6.0,-1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
39,7,0,False,5,0,True,10,2,True,10,1,False,10,0,False,12,11,13,9,2.0,move_camel,c_3,3.0,,,8.0,-1.0,6.0,-1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
40,7,0,False,5,0,True,10,2,True,10,1,False,10,0,False,12,11,13,9,3.0,round_winner_bet,c_2,,,,8.0,-1.0,6.0,-1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
41,7,0,False,5,0,True,11,0,False,10,1,False,10,0,False,13,11,13,9,0.0,move_camel,c_2,1.0,,,8.0,-1.0,6.0,-1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
42,7,0,False,5,0,True,11,0,False,10,1,False,10,0,False,13,11,13,9,1.0,game_bet,c_3,,,,8.0,-1.0,6.0,-1.0,win,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
43,7,0,False,5,0,True,11,0,False,10,1,False,10,0,False,13,11,13,9,2.0,game_bet,c_3,,,,8.0,-1.0,6.0,-1.0,win,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
44,7,0,False,5,0,True,11,0,False,10,1,False,10,0,False,13,11,13,9,3.0,game_bet,c_3,,,,8.0,-1.0,6.0,-1.0,win,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
45,7,0,True,7,1,True,11,0,True,10,1,True,10,0,True,14,9,18,14,0.0,move_camel,c_1,2.0,,,8.0,-1.0,6.0,-1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
46,7,0,True,7,1,True,11,0,True,10,1,True,10,0,True,14,9,18,14,1.0,round_winner_bet,c_3,,,,8.0,-1.0,6.0,-1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
47,7,0,True,7,1,True,11,0,True,10,1,True,10,0,True,14,9,18,14,2.0,move_trap,,,1.0,15.0,8.0,-1.0,15.0,1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
48,7,0,True,7,1,True,11,0,True,10,1,True,10,0,True,14,9,18,14,3.0,round_winner_bet,c_2,,,,8.0,-1.0,15.0,1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
49,7,0,True,9,0,False,11,0,True,10,1,True,10,0,True,15,9,18,14,0.0,move_camel,c_1,2.0,,,8.0,-1.0,15.0,1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
50,7,0,True,9,0,False,11,0,True,10,1,True,10,0,True,15,9,18,14,1.0,game_bet,c_4,,,,8.0,-1.0,15.0,1.0,win,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
51,7,0,True,9,0,False,11,0,True,10,1,True,10,0,True,15,9,18,14,2.0,round_winner_bet,c_3,,,,8.0,-1.0,15.0,1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
52,7,0,True,9,0,False,11,0,True,10,1,True,10,0,True,15,9,18,14,3.0,move_trap,,,1.0,12.0,12.0,1.0,15.0,1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
53,10,2,False,9,0,False,11,0,True,10,1,True,10,0,True,16,9,18,14,0.0,move_camel,c_0,3.0,,,12.0,1.0,15.0,1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
54,10,2,False,9,0,False,11,0,True,10,1,True,10,0,True,16,9,18,14,1.0,round_winner_bet,c_0,,,,12.0,1.0,15.0,1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
55,10,2,False,9,0,False,11,0,True,10,1,True,10,0,True,16,9,18,14,2.0,game_bet,c_4,,,,12.0,1.0,15.0,1.0,win,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
56,10,2,False,9,0,False,11,0,True,10,1,True,10,0,True,16,9,18,14,3.0,game_bet,c_4,,,,12.0,1.0,15.0,1.0,win,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
57,10,2,False,9,0,False,13,0,False,10,1,True,10,0,True,17,9,18,14,0.0,move_camel,c_2,2.0,,,12.0,1.0,15.0,1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
58,10,2,False,9,0,False,13,0,False,10,1,True,10,0,True,17,9,18,14,1.0,round_winner_bet,c_0,,,,12.0,1.0,15.0,1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
59,10,2,False,9,0,False,13,0,False,10,1,True,10,0,True,17,9,18,14,2.0,round_winner_bet,c_4,,,,12.0,1.0,15.0,1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
60,10,2,False,9,0,False,13,0,False,10,1,True,10,0,True,17,9,18,14,3.0,round_winner_bet,c_0,,,,12.0,1.0,15.0,1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
61,13,3,False,9,0,False,13,0,False,13,2,True,13,1,False,18,9,18,15,0.0,move_camel,c_4,3.0,,,12.0,1.0,15.0,1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
62,13,3,False,9,0,False,13,0,False,13,2,True,13,1,False,18,9,18,15,1.0,round_winner_bet,c_3,,,,12.0,1.0,15.0,1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
63,16,1,True,9,0,True,13,0,True,16,0,True,13,1,True,18,19,24,18,2.0,move_camel,c_3,3.0,,,12.0,1.0,15.0,1.0,,4.0,1.0,fixed_order_4player_g64,RollAgent,18,GreedyAgent,19,GreedyAgent,24,GreedyAgent,18,GreedyAgent
0,2,1,True,2,2,True,2,3,True,2,0,True,2,4,True,2,2,2,2,,,,,,,,,,,,,,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
1,2,1,True,2,2,True,2,3,True,2,0,True,3,0,False,3,2,2,2,0.0,move_camel,c_4,1.0,,,,,,,,,,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
2,2,1,True,2,2,True,2,3,True,2,0,True,3,0,False,3,2,2,2,1.0,round_winner_bet,c_2,,,,,,,,,,,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
3,2,1,True,2,2,True,2,3,True,2,0,True,3,0,False,3,2,2,2,2.0,game_bet,c_4,,,,,,,,lose,,,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
4,2,1,True,2,2,True,2,3,True,2,0,True,3,0,False,3,2,2,2,3.0,game_bet,c_4,,,,,,,,lose,,,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
5,2,1,True,2,2,True,4,0,False,2,0,True,3,0,False,4,2,2,2,0.0,move_camel,c_2,2.0,,,,,,,,,,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
6,2,1,True,2,2,True,4,0,False,2,0,True,3,0,False,4,2,2,2,1.0,move_trap,,,-1.0,5.0,,,,,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
7,2,1,True,2,2,True,4,0,False,2,0,True,3,0,False,4,2,2,2,2.0,round_winner_bet,c_1,,,,,,,,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
8,2,1,True,2,2,True,4,0,False,2,0,True,3,0,False,4,2,2,2,3.0,round_winner_bet,c_0,,,,,,,,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
9,3,1,False,3,2,True,4,0,False,2,0,True,3,0,False,5,2,2,2,0.0,move_camel,c_0,1.0,,,,,,,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
10,3,1,False,3,2,True,4,0,False,2,0,True,3,0,False,5,2,2,2,1.0,round_winner_bet,c_1,,,,,,,,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
11,3,1,False,3,2,True,4,0,False,2,0,True,3,0,False,5,2,2,2,2.0,round_winner_bet,c_3,,,,,,,,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
12,3,1,False,3,2,True,4,0,False,2,0,True,3,0,False,5,2,2,2,3.0,round_winner_bet,c_1,,,,,,,,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
13,3,1,False,4,0,False,4,1,False,2,0,True,3,0,False,6,3,2,2,0.0,move_camel,c_1,1.0,,,,,,,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
14,3,1,False,4,0,False,4,1,False,2,0,True,3,0,False,6,3,2,2,1.0,round_winner_bet,c_2,,,,,,,,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
15,3,1,False,4,0,False,4,1,False,2,0,True,3,0,False,6,3,2,2,2.0,round_winner_bet,c_2,,,,,,,,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
16,3,1,True,4,0,True,4,1,True,3,2,True,3,0,True,6,12,4,3,3.0,move_camel,c_3,1.0,,,,,,,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
17,3,1,True,4,1,True,4,2,True,4,0,False,3,0,True,7,13,4,3,0.0,move_camel,c_3,1.0,,,,,,,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
18,3,1,True,4,1,True,4,2,True,4,0,False,3,0,True,7,13,4,3,1.0,round_winner_bet,c_2,,,,,,,,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
19,3,1,True,4,1,True,4,2,True,4,0,False,3,0,True,7,13,4,3,2.0,round_winner_bet,c_0,,,,,,,,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
20,3,1,True,4,1,True,4,2,True,4,0,False,3,0,True,7,13,4,3,3.0,round_winner_bet,c_1,,,,,,,,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
21,3,1,True,4,2,True,4,0,False,4,1,False,3,0,True,8,14,4,3,0.0,move_camel,c_2,0.0,,,,,,,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
22,3,1,True,4,2,True,4,0,False,4,1,False,3,0,True,8,14,4,3,1.0,round_winner_bet,c_4,,,,,,,,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
23,3,1,True,4,2,True,4,0,False,4,1,False,3,0,True,8,14,4,3,2.0,round_winner_bet,c_1,,,,,,,,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
24,4,0,False,4,3,True,4,1,False,4,2,False,3,0,True,8,15,4,4,3.0,move_camel,c_0,1.0,,,,,,,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
25,4,1,False,4,4,True,4,2,False,4,3,False,4,0,False,9,16,4,4,0.0,move_camel,c_4,1.0,,,,,,,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
26,4,1,False,4,4,True,4,2,False,4,3,False,4,0,False,9,16,4,4,1.0,round_winner_bet,c_3,,,,,,,,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
27,4,1,False,4,4,True,4,2,False,4,3,False,4,0,False,9,16,4,4,2.0,round_winner_bet,c_3,,,,,,,,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
28,4,1,False,4,4,True,4,2,False,4,3,False,4,0,False,9,16,4,4,3.0,round_winner_bet,c_3,,,,,,,,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
29,4,1,True,6,0,True,4,2,True,4,3,True,4,0,True,10,15,7,10,0.0,move_camel,c_1,2.0,,,,,,,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
30,4,1,True,6,0,True,4,2,True,4,3,True,4,0,True,10,15,7,10,1.0,round_winner_bet,c_3,,,,,,,,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
31,4,1,True,6,0,True,4,2,True,4,3,True,4,0,True,10,15,7,10,2.0,move_trap,,,-1.0,7.0,,,7.0,-1.0,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
32,4,1,True,6,0,True,4,2,True,4,3,True,4,0,True,10,15,7,10,3.0,round_winner_bet,c_1,,,,,,7.0,-1.0,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
33,6,1,False,6,0,True,6,2,True,6,3,True,4,0,True,11,15,7,10,0.0,move_camel,c_0,2.0,,,,,7.0,-1.0,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
34,6,1,False,6,0,True,6,2,True,6,3,True,4,0,True,11,15,7,10,1.0,game_bet,c_4,,,,,,7.0,-1.0,lose,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
35,6,1,False,6,0,True,6,2,True,6,3,True,4,0,True,11,15,7,10,2.0,round_winner_bet,c_2,,,,,,7.0,-1.0,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
36,6,1,False,6,0,True,6,2,True,6,3,True,4,0,True,11,15,7,10,3.0,round_winner_bet,c_3,,,,,,7.0,-1.0,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
37,9,1,False,9,0,False,9,2,True,9,3,True,4,0,True,12,15,7,10,0.0,move_camel,c_1,3.0,,,,,7.0,-1.0,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
38,9,1,False,9,0,False,9,2,True,9,3,True,4,0,True,12,15,7,10,1.0,game_bet,c_3,,,,,,7.0,-1.0,win,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
39,9,1,False,9,0,False,9,2,True,9,3,True,4,0,True,12,15,7,10,2.0,game_bet,c_3,,,,,,7.0,-1.0,win,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
40,9,1,False,9,0,False,9,2,True,9,3,True,4,0,True,12,15,7,10,3.0,game_bet,c_3,,,,,,7.0,-1.0,win,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
41,9,1,False,9,0,False,9,2,True,9,3,True,4,0,False,13,16,7,10,0.0,move_camel,c_4,0.0,,,,,7.0,-1.0,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
42,9,1,False,9,0,False,9,2,True,9,3,True,4,0,False,13,16,7,10,1.0,round_winner_bet,c_3,,,,,,7.0,-1.0,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
43,9,1,False,9,0,False,9,2,True,9,3,True,4,0,False,13,16,7,10,2.0,round_winner_bet,c_2,,,,,,7.0,-1.0,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
44,9,1,False,9,0,False,9,2,True,9,3,True,4,0,False,13,16,7,10,3.0,round_winner_bet,c_2,,,,,,7.0,-1.0,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
45,9,1,False,9,0,False,9,2,True,12,0,False,4,0,False,14,16,7,10,0.0,move_camel,c_3,3.0,,,,,7.0,-1.0,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
46,9,1,False,9,0,False,9,2,True,12,0,False,4,0,False,14,16,7,10,1.0,game_bet,c_2,,,,,,7.0,-1.0,win,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
47,9,1,False,9,0,False,9,2,True,12,0,False,4,0,False,14,16,7,10,2.0,move_trap,,,1.0,11.0,,,11.0,1.0,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
48,9,1,False,9,0,False,9,2,True,12,0,False,4,0,False,14,16,7,10,3.0,game_bet,c_0,,,,,,11.0,1.0,win,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
49,9,1,True,9,0,True,12,1,True,12,0,True,4,0,True,15,18,16,12,0.0,move_camel,c_2,3.0,,,,,11.0,1.0,,5.0,-1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
50,9,1,True,9,0,True,12,1,True,12,0,True,4,0,True,15,18,16,12,1.0,move_trap,,,1.0,15.0,,,11.0,1.0,,15.0,1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
51,9,1,True,9,0,True,12,1,True,12,0,True,4,0,True,15,18,16,12,2.0,game_bet,c_2,,,,,,11.0,1.0,win,15.0,1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
52,9,1,True,9,0,True,12,1,True,12,0,True,4,0,True,15,18,16,12,3.0,game_bet,c_2,,,,,,11.0,1.0,win,15.0,1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
53,10,0,False,9,0,True,12,1,True,12,0,True,4,0,True,16,18,16,12,0.0,move_camel,c_0,1.0,,,,,11.0,1.0,,15.0,1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
54,10,0,False,9,0,True,12,1,True,12,0,True,4,0,True,16,18,16,12,1.0,round_winner_bet,c_2,,,,,,11.0,1.0,,15.0,1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
55,10,0,False,9,0,True,12,1,True,12,0,True,4,0,True,16,18,16,12,2.0,move_trap,,,1.0,13.0,,,13.0,1.0,,15.0,1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
56,10,0,False,9,0,True,12,1,True,12,0,True,4,0,True,16,18,16,12,3.0,round_winner_bet,c_2,,,,,,13.0,1.0,,15.0,1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
57,10,0,False,9,0,True,12,1,True,12,0,True,7,0,False,17,18,16,12,0.0,move_camel,c_4,3.0,,,,,13.0,1.0,,15.0,1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
58,10,0,False,9,0,True,12,1,True,12,0,True,7,0,False,17,18,16,12,1.0,round_winner_bet,c_3,,,,,,13.0,1.0,,15.0,1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
59,10,0,False,9,0,True,12,1,True,12,0,True,7,0,False,17,18,16,12,2.0,round_winner_bet,c_3,,,,,,13.0,1.0,,15.0,1.0,fixed_order_4player_g65,RollAgent,20,GreedyAgent,38,GreedyAgent,36,GreedyAgent,22,GreedyAgent
